guest_black,host_race_black,host_gender_M,ten_reviews,multiple_listings,shared_property,log_price,yes
1,0,0,1,1,0,5.1929569,1
0,0,0,1,0,1,4.2484951,0
0,0,1,0,0,0,5.0039463,0
1,0,1,1,0,0,,
1,0,1,1,1,0,5.0751739,0
0,0,1,1,1,0,5.1647859,1
1,0,0,1,0,1,4.0073333,0
0,0,0,1,0,1,4.8283138,1
1,0,0,1,0,1,4.6051702,0
1,0,1,1,1,1,4.2341065,1
1,0,0,1,1,0,4.6051702,0
1,0,0,1,0,0,4.4426513,1
0,0,1,1,0,1,4.4426513,0
1,0,0,1,1,0,5.0039463,1
1,0,1,0,1,0,5.2417469,0
1,1,1,0,1,0,5.2983174,1
1,0,0,0,1,0,6.1070228,0
0,0,1,0,0,0,5.0106354,1
1,0,0,1,0,0,5.0106354,1
1,0,0,1,0,0,4.4886365,1
1,0,0,1,0,1,4.934474,1
0,0,0,0,0,0,5.857933,0
0,0,0,0,0,0,4.8751974,1
0,0,0,1,0,1,4.6051702,1
0,0,1,0,0,1,4.0604429,0
0,0,0,0,0,1,5.0106354,0
0,0,0,1,1,0,4.8598123,0
1,0,0,1,1,0,4.6539602,0
0,0,0,1,1,0,6.1420374,1
1,0,1,1,0,1,3.8066626,0
0,0,0,1,0,0,5.0498562,0
0,0,0,1,0,1,4.2341065,1
1,0,0,1,1,1,4.4998097,0
1,0,0,1,0,0,4.6913481,1
0,0,0,1,0,1,4.6539602,0
0,0,1,0,0,0,5.1647859,0
0,0,0,0,0,0,5.2983174,0
1,0,1,1,1,0,4.4998097,1
1,0,0,1,0,1,4.3174882,1
0,1,0,0,0,1,4.1743875,0
0,0,0,1,1,1,4.0775375,0
0,0,0,0,0,1,6.9077554,0
1,1,1,1,1,0,5.7037826,1
0,0,1,1,1,0,6.1633148,1
0,0,0,1,1,0,4.9052749,1
1,0,0,1,0,0,4.4886365,0
1,1,0,1,1,0,4.9767337,1
1,0,1,1,0,0,4.9416423,0
1,0,0,1,1,0,5.4161005,1
0,0,0,1,1,1,4.6821313,1
1,0,0,0,0,0,5.7037826,0
1,0,0,0,1,0,5.8348107,1
1,0,0,1,1,1,4.1743875,1
0,1,1,1,0,0,4.59512,1
1,0,1,1,0,0,4.7004805,0
1,0,0,1,0,0,4.7874918,0
1,0,0,1,1,0,5.6167712,0
1,1,0,0,0,1,4.3694477,0
1,0,0,1,0,0,5.0106354,1
0,0,0,1,1,0,5.2933049,1
1,0,0,1,0,0,4.94876,1
1,0,1,1,0,0,5.1059456,1
0,0,0,1,1,0,5.9532433,0
0,0,0,1,0,0,4.8598123,0
0,0,0,1,0,1,4.2341065,1
0,0,1,0,0,1,4.7449322,1
1,0,1,1,1,1,3.5553482,0
0,0,1,1,0,0,5.0689044,0
1,1,1,0,0,1,4.4426513,1
0,0,0,1,0,1,4.2195077,1
1,0,0,1,0,0,4.9052749,1
1,0,1,1,1,1,4.2195077,1
0,0,1,0,0,1,4.8283138,1
0,0,0,1,1,0,5.4161005,0
0,0,0,1,1,0,4.4426513,1
1,0,0,1,0,1,3.9120231,0
1,0,1,1,0,0,4.4886365,
1,0,0,0,0,0,5.2983174,1
1,0,1,0,0,0,5.0106354,1
1,0,1,0,0,1,4.3174882,0
0,0,0,1,0,0,4.8598123,1
1,0,1,1,1,1,4.0604429,1
1,0,0,1,0,1,4.2341065,0
0,0,0,1,0,1,4.3694477,0
1,0,0,1,0,0,5.0751739,0
1,0,0,1,0,0,5.1647859,0
0,0,0,1,1,1,4.5217886,1
0,0,0,0,0,0,7.8632669,1
1,0,1,1,0,1,4.2766662,0
1,0,0,0,0,0,5.521461,0
0,0,0,1,0,1,4.6913481,1
0,0,0,1,0,1,4.7184987,1
1,0,0,1,1,0,4.6913481,1
0,0,0,1,0,0,5.0106354,1
0,1,0,0,0,1,3.9120231,
1,0,1,0,0,1,4.0943446,1
1,0,0,0,0,1,3.9120231,1
1,0,1,1,1,0,5.1239638,
1,0,0,1,0,0,5.0434251,1
1,0,1,0,1,1,4.0943446,
1,0,1,0,0,1,3.871201,0
1,0,0,1,0,0,6.1737862,
1,0,0,1,0,0,4.59512,1
0,0,1,0,1,0,4.9052749,1
0,0,0,1,0,1,4.6634393,1
0,0,0,1,1,0,5.5984221,1
0,0,0,0,0,0,4.9767337,1
0,0,0,0,0,1,4.4886365,1
1,0,1,1,1,1,4.4998097,0
0,0,1,1,1,0,5.7004437,0
1,0,0,1,1,0,5.433722,1
1,0,0,0,0,1,4.3438053,1
0,1,1,0,0,1,3.4011974,0
1,0,0,0,0,0,4.8283138,0
0,0,0,1,0,0,5.0106354,1
0,0,0,1,1,1,3.6888795,1
0,0,0,1,1,0,4.6821313,1
0,0,0,0,1,1,3.6888795,0
0,0,0,0,1,1,3.6888795,0
1,1,0,0,1,1,3.9120231,0
0,0,0,1,1,0,4.8283138,1
0,0,0,1,0,1,4.4308167,1
0,0,1,1,0,1,4.7874918,1
0,0,1,1,0,1,4.4426513,1
1,0,1,0,0,1,4.3174882,1
0,0,0,0,1,1,3.9120231,0
0,0,1,1,0,1,4.1743875,0
0,0,0,1,0,0,4.9416423,1
1,0,0,1,1,1,4.3174882,1
1,0,0,0,0,0,5.2983174,0
0,1,0,1,1,1,3.4657359,0
0,0,1,0,0,0,4.6051702,1
1,0,1,0,0,1,4.0943446,0
0,0,0,1,0,1,4.1743875,1
0,0,0,0,0,1,4.6051702,0
0,0,0,1,1,0,7.20786,1
1,0,1,1,1,1,3.6888795,1
1,0,0,1,0,0,4.3174882,0
1,0,1,0,0,0,5.1357985,0
1,0,0,0,1,1,4.2484951,0
0,0,0,0,0,1,4.4426513,0
1,0,0,1,0,0,5.6167712,0
0,0,0,0,0,1,4.3174882,0
0,0,1,0,1,0,5.6312118,0
0,0,0,0,0,1,5.2983174,0
1,0,0,1,1,1,4.2484951,1
0,0,0,1,1,1,4.3174882,0
1,0,0,0,1,1,4.59512,0
1,0,0,0,0,0,5.0751739,1
1,0,0,0,0,1,4.3694477,1
1,0,0,1,0,1,3.9702919,
1,1,0,1,0,0,4.3820267,1
1,0,1,0,0,0,4.3820267,0
1,0,0,1,0,1,4.4426513,1
0,0,0,0,0,0,5.2417469,0
0,1,0,1,1,1,4.5747108,0
0,0,0,0,0,1,4.3174882,0
1,0,1,0,1,1,3.8918202,0
1,0,0,1,0,0,4.6539602,1
0,0,0,0,1,1,4.7706847,0
0,0,0,0,0,0,5.1647859,0
1,0,0,1,0,0,4.6913481,0
0,0,0,1,1,0,5.2983174,0
1,0,0,0,1,0,5.4161005,0
0,0,0,0,0,1,4.4998097,0
0,0,1,1,0,0,5.1474943,0
0,0,1,1,0,0,4.3174882,1
1,0,0,0,0,1,4.1743875,0
0,0,0,1,1,0,7.2793188,1
1,0,0,0,0,1,4.4188404,0
1,0,1,1,0,0,5.1647859,1
1,0,0,1,1,1,3.6109178,1
0,0,0,0,0,1,4.2484951,0
1,0,0,1,1,0,,
0,0,0,1,1,1,3.5553482,0
0,0,0,1,0,1,4.59512,1
1,0,1,0,0,1,5.0039463,0
1,0,0,1,1,0,5.7004437,0
1,0,0,0,0,0,4.8283138,1
1,0,0,0,0,1,4.1743875,0
1,0,0,1,0,0,5.9914646,1
1,0,0,0,0,1,4.6051702,1
1,0,0,1,1,0,6.1633148,1
1,0,0,1,1,1,3.583519,1
1,0,0,1,0,0,5.3471074,0
1,0,0,1,1,1,4.0604429,0
0,0,1,0,0,0,5.3890719,1
1,0,0,0,1,0,6.1092477,0
1,0,0,1,0,0,5.9661469,1
1,0,1,1,0,0,4.3820267,1
1,0,0,1,1,1,4.2341065,0
1,0,1,1,0,0,4.9836068,1
1,1,0,1,1,0,4.4886365,1
0,0,0,1,0,0,5.3936276,0
0,0,1,1,0,1,3.8918202,1
0,0,0,1,0,0,4.8283138,0
1,0,0,1,0,0,5.2417469,0
1,0,0,1,0,1,4.4998097,1
0,0,1,0,0,1,4.5538769,1
1,0,1,0,0,1,4.4426513,0
0,0,0,0,0,0,5.57973,0
0,0,0,0,0,0,,0
1,1,0,0,0,0,4.6051702,0
0,0,0,1,1,0,5.6347895,1
1,1,0,1,1,1,4.59512,1
0,0,1,1,0,0,4.7874918,0
0,0,0,1,0,1,3.5553482,1
1,0,0,0,0,1,5.0106354,0
0,0,0,1,0,0,4.934474,0
1,0,0,1,0,1,4.3694477,1
1,0,0,0,0,0,5.4161005,0
1,1,1,1,0,0,4.0253515,1
0,0,0,1,0,0,4.9052749,1
1,0,0,1,1,1,3.5553482,1
1,0,0,1,0,1,4.6051702,0
0,0,0,0,1,0,5.1647859,1
0,0,0,1,0,0,5.0751739,1
0,0,0,0,0,1,4.4886365,1
0,0,1,0,0,1,3.9889841,0
1,0,0,1,0,1,4.2484951,1
0,0,0,1,0,1,4.7874918,0
0,0,0,0,0,0,,0
1,0,0,0,1,1,4.3174882,0
1,0,0,0,1,1,4.3174882,0
0,0,1,0,0,0,5.5053315,0
1,0,0,1,1,0,5.4161005,1
0,0,0,1,0,0,4.9052749,
0,0,1,1,1,1,4.0775375,1
0,0,0,1,0,1,4.0943446,0
0,1,0,1,0,1,4.0604429,0
0,0,0,1,0,0,4.6051702,1
1,0,1,0,1,0,4.59512,1
0,1,1,1,0,0,4.7535901,0
0,0,0,1,0,0,4.7874918,1
1,0,0,0,0,0,6.6200733,0
0,0,0,0,0,0,5.0106354,0
0,0,1,1,1,0,6.1092477,1
0,0,1,0,0,0,5.7838254,1
1,0,1,0,0,1,4.9416423,0
0,0,0,0,0,1,4.0073333,0
0,0,0,0,0,1,4.3174882,0
0,0,0,1,1,0,6.4769726,1
1,0,1,1,0,0,5.0689044,1
0,0,1,1,1,0,4.3820267,1
0,0,1,1,0,1,4.6051702,0
1,0,1,1,0,0,5.2983174,0
0,0,0,1,1,0,4.3174882,0
1,0,0,0,0,1,4.3174882,0
1,0,0,1,1,0,4.7449322,1
1,0,0,1,0,0,4.5643482,0
1,0,1,0,0,1,4.7791233,0
0,0,0,1,1,0,6.300786,0
0,0,0,1,1,0,,0
1,0,0,1,0,1,4.6051702,0
1,0,0,1,0,0,4.7449322,0
1,0,1,1,1,0,4.59512,1
0,0,0,0,1,0,5.1647859,0
0,0,1,1,0,0,4.8675346,0
1,0,0,1,1,0,4.3820267,1
1,0,0,1,1,0,4.8675346,0
0,0,0,1,1,0,5.2729998,0
0,0,0,1,0,1,4.0775375,
1,0,0,1,1,0,,0
1,0,1,1,0,0,5.1298985,0
0,0,0,0,1,0,5.0751739,1
1,0,0,0,0,1,4.8598123,0
1,0,0,1,1,1,4.356709,0
1,0,1,0,0,0,4.5538769,1
0,0,0,1,0,0,5.0106354,1
1,0,0,0,0,0,4.6051702,0
1,0,0,0,0,0,4.3174882,0
0,0,0,0,0,0,7.0900769,0
0,0,1,1,1,0,4.9767337,0
1,0,0,1,0,0,5.5174527,0
1,0,1,1,0,0,4.9904327,1
1,0,0,0,0,1,3.6888795,0
0,0,0,0,0,1,4.5217886,1
1,0,0,0,0,1,4.4998097,1
1,0,0,1,0,0,4.6051702,0
0,0,1,0,0,0,4.8283138,0
0,0,0,1,1,0,5.1059456,0
1,0,0,0,0,0,5.9914646,1
0,0,1,0,0,1,4.3694477,0
1,0,0,1,0,1,4.1743875,1
0,0,0,1,0,0,4.7791233,0
1,0,1,0,0,0,5.521461,1
1,0,0,1,1,1,3.8918202,0
0,0,0,0,0,0,5.0434251,0
1,1,0,1,0,0,4.7791233,0
1,0,0,1,1,0,5.0039463,1
1,0,0,1,1,0,5.187386,1
0,0,0,1,1,1,3.9120231,0
0,0,0,0,0,1,4.7874918,0
0,0,0,1,1,1,4.6539602,1
0,0,1,0,0,1,4.8283138,1
1,0,0,0,1,0,5.7037826,1
1,0,0,1,0,0,4.5538769,1
0,0,1,0,0,1,4.6051702,0
1,0,0,0,0,0,5.0106354,0
1,0,1,1,1,0,5.9584246,1
1,0,1,1,0,1,4.4886365,0
1,0,1,1,1,0,4.4426513,
1,0,0,1,0,0,5.2933049,0
0,0,0,0,0,0,5.1059456,0
0,0,0,1,0,1,4.6051702,1
0,0,1,1,0,0,5.7037826,0
1,0,0,0,0,0,4.3174882,0
1,0,0,0,0,1,4.4998097,0
0,0,1,0,0,1,3.6888795,0
0,0,0,1,1,1,3.6888795,1
0,0,1,0,0,1,4.0943446,0
0,0,0,1,0,0,4.5538769,1
0,0,0,0,0,0,4.9416423,0
0,0,1,1,0,1,3.3672957,1
0,1,0,1,0,0,4.7184987,0
1,1,0,1,0,0,4.9416423,0
1,0,1,1,1,0,6.8012829,0
1,0,0,1,0,0,4.7874918,0
0,0,1,1,0,0,5.4161005,0
0,0,0,1,1,0,4.5538769,1
1,0,0,1,0,1,3.9120231,1
0,0,0,0,1,1,4.5217886,0
1,1,0,0,0,1,4.5538769,0
0,0,0,1,1,1,4.3040652,0
1,0,0,1,1,1,4.6051702,0
0,0,1,1,0,1,4.4886365,1
0,0,0,0,0,0,5.0106354,0
1,0,0,1,1,0,5.3423343,1
0,0,0,1,0,0,4.7449322,1
1,0,0,1,0,0,4.6051702,1
0,0,0,1,1,1,4.3174882,0
1,0,1,1,0,0,5.1647859,0
1,0,0,1,1,0,5.7868972,1
1,1,1,1,0,0,4.9052749,1
1,0,1,0,0,0,4.6913481,0
0,0,0,1,0,1,4.6913481,0
1,0,0,1,1,1,4.6539602,1
0,0,0,1,1,0,6.3885612,1
0,0,1,1,0,1,4.3820267,1
0,0,1,1,1,1,4.2484951,0
1,0,0,1,1,1,4.3307333,0
1,0,0,1,1,0,4.3820267,1
1,0,0,1,1,0,5.521461,1
0,1,0,0,0,0,5.0751739,1
0,0,0,0,0,0,4.8283138,0
1,0,1,0,1,1,3.6635616,1
1,0,0,1,0,0,5.1929569,1
0,0,1,1,1,0,5.2933049,0
1,0,0,0,0,0,4.9416423,1
0,0,0,1,1,1,3.6888795,0
0,0,0,0,0,1,5.2983174,0
0,0,0,0,0,1,4.0943446,1
0,0,0,0,0,1,4.0775375,0
1,0,0,0,0,0,5.0369525,0
1,0,0,1,0,0,5.1647859,0
0,0,1,1,1,0,5.220356,0
0,0,0,1,0,1,4.59512,0
1,0,0,0,0,0,5.2983174,1
1,0,0,1,1,0,5.1929569,0
1,0,1,1,0,0,5.1647859,0
0,0,0,1,1,1,4.1896548,0
1,0,0,1,1,1,4.0943446,0
0,0,0,0,0,0,4.7449322,1
1,0,0,1,1,1,3.8918202,1
1,0,0,1,1,0,,
1,0,0,1,1,1,4.1743875,1
1,0,0,0,0,0,7.0900769,0
1,0,0,0,0,1,4.3820267,0
0,0,0,1,0,1,3.6109178,1
0,1,0,1,1,1,4.1743875,0
0,1,0,0,0,1,3.5263605,0
0,0,0,1,1,1,4.3694477,1
0,0,0,1,0,1,4.5538769,0
1,0,0,1,0,0,5.6167712,0
1,0,0,1,0,1,4.3820267,
0,0,0,0,0,1,4.4426513,1
1,0,1,0,0,0,4.6051702,0
0,0,0,1,0,0,5.1647859,0
1,0,0,1,1,1,4.2626801,0
0,0,0,0,1,1,5.9788857,0
1,0,0,1,1,0,4.6539602,0
1,0,1,0,0,0,4.6913481,0
0,0,0,1,0,0,5.9661469,1
1,0,0,0,0,0,5.3936276,0
0,0,0,0,1,1,3.8066626,1
1,1,0,0,0,1,4.7095304,0
0,0,1,1,1,0,6.212606,0
1,0,0,1,0,1,4.1743875,0
1,0,1,0,0,0,4.7706847,0
0,0,0,1,1,0,4.4426513,1
1,0,0,0,0,0,4.9052749,0
1,1,1,1,1,1,4.1743875,0
0,0,0,1,1,1,3.9889841,0
0,0,0,0,1,1,4.3174882,1
1,0,0,1,1,0,4.4426513,1
0,0,0,1,0,1,4.2904596,1
1,0,0,0,1,0,6.9027429,0
0,0,0,0,0,0,5.5174527,0
0,0,0,1,1,1,4.0943446,1
0,0,0,1,0,0,4.934474,0
0,0,1,1,0,0,5.0106354,
0,0,0,1,0,1,4.9416423,1
1,0,0,1,1,0,5.220356,1
1,0,0,1,0,0,4.6347289,0
1,0,0,0,0,0,5.7838254,0
1,0,0,1,1,0,5.857933,1
0,0,1,0,0,1,4.5538769,
1,0,0,0,0,0,5.2417469,0
1,0,0,1,0,0,4.9416423,1
1,0,0,0,0,1,5.0689044,1
0,1,0,1,0,1,3.8066626,1
0,0,0,1,1,0,6.652863,0
0,0,0,1,0,0,4.8675346,1
0,0,0,0,0,0,5.7960577,1
1,0,1,1,1,1,4.3694477,0
0,0,1,1,0,0,5.872118,0
1,0,0,0,0,1,4.4426513,0
0,0,0,0,0,1,5.1761498,1
0,0,0,0,0,0,4.59512,1
0,0,0,1,0,1,4.59512,0
1,0,1,1,1,0,5.1357985,0
0,0,1,1,0,1,4.1743875,0
0,0,1,1,0,1,4.4426513,1
0,0,0,1,1,0,5.2983174,1
1,0,0,0,0,1,5.1532917,0
0,0,0,1,0,0,4.59512,1
1,0,0,1,1,1,4.0943446,0
1,0,0,1,0,1,4.1743875,0
1,0,0,0,0,1,4.6347289,0
1,0,0,0,0,1,4.2484951,0
0,0,0,1,1,1,4.3174882,0
1,0,1,0,0,0,5.2470241,0
1,0,1,1,0,0,5.6312118,0
1,0,0,0,0,1,4.3820267,0
0,0,0,1,0,0,4.8283138,1
0,0,0,1,1,1,3.4011974,0
1,0,1,1,1,1,4.0943446,0
0,1,0,1,0,1,4.3820267,0
1,0,0,0,1,0,,0
1,0,0,1,1,1,3.871201,
0,0,0,0,0,1,4.7004805,1
0,0,0,1,0,0,4.4998097,0
1,1,1,0,0,1,3.9120231,0
0,0,0,0,0,1,4.3174882,0
0,0,1,1,0,0,4.7004805,1
0,0,0,0,0,1,4.2341065,1
0,0,0,0,0,1,4.3174882,1
1,0,0,1,0,0,4.9767337,0
1,0,0,0,0,1,4.0253515,0
0,0,1,0,0,0,5.2983174,0
0,0,1,0,0,0,6.2146082,1
0,0,0,1,1,0,5.220356,1
1,0,0,1,1,1,4.4426513,0
0,0,1,1,0,0,5.2257466,1
0,0,0,1,1,0,5.521461,
0,0,0,1,0,0,4.7874918,0
0,0,1,1,0,0,4.6913481,0
1,0,0,1,0,0,4.9272537,0
0,0,0,1,0,0,4.8283138,1
0,0,0,0,0,0,4.0943446,1
1,0,1,1,0,0,4.8598123,0
1,0,1,0,0,0,5.1929569,0
0,0,0,0,0,1,4.2484951,1
1,1,1,0,1,0,5.521461,0
1,0,0,1,0,1,4.4773369,1
1,0,1,1,1,0,4.4659081,0
0,0,1,1,0,0,4.59512,1
1,0,0,1,0,1,4.5538769,1
1,0,0,0,1,0,4.9836068,0
1,0,1,1,0,0,5.1357985,0
1,0,0,1,1,0,5.1929569,0
1,0,0,0,1,1,4.7706847,1
1,0,0,0,1,1,3.6888795,1
1,0,0,1,0,0,5.1179938,1
0,0,1,1,0,0,5.2983174,0
1,0,0,1,0,1,4.3820267,1
0,0,0,1,0,0,4.9052749,1
0,0,0,1,1,0,4.4426513,1
0,0,1,1,1,0,5.1929569,0
0,0,0,1,0,0,4.8202815,1
0,0,0,1,0,0,4.9416423,0
0,0,0,1,1,0,6.3885612,1
1,0,0,1,1,0,4.7004805,1
0,0,1,1,0,0,4.2484951,0
0,1,1,0,0,1,4.2904596,0
0,0,0,0,0,1,4.8598123,0
0,0,0,0,0,0,5.3936276,1
1,0,0,0,0,0,5.220356,0
0,0,1,1,1,0,5.2470241,1
1,0,0,1,1,0,4.9767337,0
1,0,1,0,0,0,5.0039463,1
1,0,1,1,1,0,5.187386,1
0,0,1,0,0,0,4.7874918,0
1,0,1,0,0,0,,0
1,0,1,1,0,0,5.1059456,0
1,0,1,0,0,0,4.8283138,1
1,0,0,0,0,1,4.3174882,0
0,0,0,1,0,0,4.6051702,1
0,0,0,0,0,0,4.5538769,1
0,1,0,0,0,1,4.5538769,1
0,0,0,0,0,0,5.3936276,0
1,0,0,0,1,1,3.8066626,0
1,0,1,1,1,0,4.8675346,0
1,0,1,0,0,1,6.2146082,0
0,0,0,0,0,0,5.0106354,0
0,0,0,0,0,1,3.8066626,0
0,0,1,0,0,1,4.6539602,0
1,0,1,0,0,0,5.0106354,0
0,0,0,0,0,1,4.4426513,0
0,0,1,1,1,0,5.2933049,1
0,0,0,1,1,0,4.8903489,0
1,0,0,0,1,0,5.1647859,0
1,1,0,0,0,1,4.2341065,0
1,0,0,1,1,0,7.2793188,0
1,0,0,1,1,0,4.8598123,0
1,0,0,0,0,1,3.9120231,1
0,0,0,1,0,0,5.7004437,1
0,0,1,0,0,0,4.5217886,1
1,0,0,1,0,0,5.857933,1
0,0,1,1,1,1,4.0073333,0
0,0,0,1,0,1,4.2484951,0
1,0,0,1,0,0,4.7874918,1
0,1,0,1,0,1,4.3820267,1
0,0,0,0,0,1,4.1743875,0
1,0,0,0,0,1,4.0943446,0
0,0,1,0,0,1,6.3716121,0
1,0,0,1,1,0,4.94876,0
1,0,1,0,1,0,5.0106354,0
1,0,0,0,0,1,5.0106354,1
1,0,1,1,1,0,5.2417469,0
0,0,0,1,1,1,4.8202815,0
0,0,1,1,0,1,4.0943446,0
0,0,0,1,0,0,,0
1,0,1,1,0,0,5.521461,0
1,0,0,1,1,0,4.8283138,1
1,1,1,0,0,0,4.7004805,1
0,0,0,1,0,1,3.6888795,1
1,0,0,1,1,1,4.1743875,0
1,0,0,1,0,1,4.0073333,1
0,0,0,0,0,0,6.3099184,0
1,0,0,1,0,1,4.0943446,1
0,0,0,0,0,1,5.0106354,0
1,0,1,1,0,1,4.4998097,0
1,0,1,0,0,0,6.9077554,0
1,0,0,1,1,0,5.0039463,1
1,0,0,1,0,0,4.89784,0
1,0,1,0,0,1,5.521461,0
0,0,0,1,1,1,4.5849676,0
1,0,0,1,0,0,,
0,0,0,1,0,0,4.9904327,1
0,0,1,0,0,0,4.9767337,0
0,0,0,0,0,0,5.0689044,1
0,0,0,1,1,0,5.1298985,1
1,0,0,1,0,1,3.6375861,1
0,0,0,0,1,1,6.3969297,1
1,0,1,1,0,0,4.8751974,1
1,0,1,0,1,1,4.1588831,0
0,0,1,0,0,0,5.521461,0
0,0,0,0,1,0,5.9914646,0
0,0,0,0,1,1,4.4886365,1
0,0,1,0,0,0,4.9698133,1
1,0,1,0,0,0,6.6846118,0
0,0,0,1,0,0,4.4426513,0
1,0,0,0,0,1,3.9120231,0
0,1,0,0,1,1,3.9120231,1
1,0,1,1,0,0,5.2257466,0
1,0,0,0,0,1,4.2195077,1
1,0,0,1,0,0,4.9052749,0
1,0,0,1,0,1,4.0073333,0
0,1,0,0,0,0,5.857933,1
0,0,0,1,1,1,4.0943446,0
0,0,0,0,0,1,4.4886365,1
1,0,0,1,1,1,4.5538769,0
0,0,0,1,0,0,4.7004805,1
0,0,0,1,1,1,4.3174882,0
0,0,1,1,0,1,4.3820267,0
0,0,0,1,0,1,3.8066626,0
0,0,0,0,0,0,4.7004805,1
0,0,0,1,0,0,5.1647859,1
1,0,1,1,1,0,5.2149358,0
1,0,0,0,0,0,5.521461,1
1,0,0,1,0,0,4.8675346,0
0,0,1,0,0,1,4.5643482,0
0,0,1,1,0,0,4.9416423,1
0,0,0,0,0,0,5.0751739,1
1,0,1,0,0,0,4.6051702,
0,0,0,1,0,1,3.8066626,0
1,0,0,0,0,1,4.4773369,0
1,0,1,0,0,0,5.0106354,0
1,0,0,1,0,1,4.3174882,1
0,0,0,0,1,0,5.4161005,1
1,0,1,0,0,0,5.855072,1
0,0,0,1,0,1,4.4543471,1
1,0,0,1,0,1,4.0943446,1
0,0,1,0,0,0,4.7874918,1
0,1,0,0,0,1,3.9120231,1
1,0,0,0,0,1,4.3694477,0
1,0,0,0,0,1,5.1059456,0
1,1,0,1,1,0,4.8598123,1
0,0,0,1,0,1,4.4426513,0
0,0,0,0,0,0,4.7874918,1
0,0,0,1,0,0,5.2729998,1
1,0,0,1,0,0,4.5849676,0
1,0,0,1,1,1,3.8918202,0
0,1,0,0,0,1,4.6051702,0
1,0,0,1,0,0,4.7874918,0
1,0,0,1,0,0,4.7874918,0
1,0,0,0,0,1,4.4998097,1
0,0,0,1,0,1,4.4998097,0
1,0,1,1,1,1,5.4161005,0
0,0,1,0,0,1,4.3820267,1
0,0,1,1,0,0,5.0039463,1
0,0,0,1,1,1,3.8066626,1
0,0,0,0,1,1,4.3944492,0
0,0,0,0,0,1,4.2341065,1
0,0,0,0,0,0,5.4161005,0
1,0,1,1,1,0,5.749393,1
0,0,1,0,0,1,4.0943446,0
0,0,0,1,1,1,4.1743875,1
0,0,0,1,1,0,4.8675346,1
0,0,0,0,0,1,4.2484951,0
1,0,0,0,0,1,8.1605186,0
1,0,0,0,0,0,4.9836068,0
0,0,0,0,0,0,5.0039463,0
1,0,0,0,0,0,4.6051702,0
0,1,0,0,0,1,4.7004805,0
1,0,1,1,1,1,5.0106354,0
0,0,1,1,0,1,4.9416423,0
0,0,0,0,0,1,4.3307333,1
1,0,0,1,1,0,5.6167712,1
1,0,1,0,0,1,3.871201,0
1,1,0,0,0,1,4.0943446,1
1,0,0,1,0,1,4.4426513,0
0,0,0,1,0,0,4.7874918,1
0,0,0,1,1,1,4.0073333,1
1,1,0,1,1,1,4.0943446,
1,0,0,1,1,0,5.6167712,1
1,0,0,0,0,0,5.0689044,1
0,0,1,0,1,1,4.0775375,0
0,0,1,1,1,0,4.6821313,0
1,0,0,1,0,1,4.59512,0
1,0,0,0,0,1,4.0073333,0
1,1,0,1,1,0,4.3174882,1
0,1,1,0,0,0,4.8283138,1
1,0,0,1,0,0,5.1929569,0
0,1,1,0,1,0,5.3706379,1
1,0,0,0,0,1,4.0943446,0
1,0,0,1,0,0,4.2484951,1
0,0,0,1,0,1,4.2484951,1
1,0,0,0,0,1,4.7004805,0
0,0,0,1,0,1,4.5538769,1
0,0,1,1,1,1,4.0943446,0
1,0,0,0,0,0,,0
0,0,0,0,1,0,5.0106354,0
0,1,1,1,0,0,4.8598123,1
1,0,0,1,0,0,4.4886365,1
1,0,1,1,0,1,4.0943446,0
1,1,0,0,0,1,4.0073333,0
0,1,1,0,0,1,4.0775375,0
0,0,0,0,0,0,5.1929569,0
0,0,0,1,0,1,4.4426513,0
1,0,0,1,1,1,4.3174882,0
1,0,0,0,0,1,4.0943446,
0,0,1,1,1,1,4.5432949,1
1,0,0,1,0,1,4.4426513,0
1,0,0,0,1,0,7.0900769,0
1,0,0,0,1,1,4.1588831,0
1,0,0,0,0,0,5.4161005,
1,0,0,0,1,0,4.7874918,0
0,0,0,1,1,1,4.4998097,1
1,0,1,1,0,0,4.4426513,0
1,0,1,0,0,0,5.2983174,0
1,0,0,1,1,1,4.4426513,0
0,0,0,0,0,0,6.2146082,0
1,0,0,1,0,1,4.5538769,0
1,0,0,1,1,1,3.8918202,1
0,0,1,0,0,0,4.9052749,1
0,0,1,1,1,1,4.6728287,1
0,0,0,1,0,0,6.20859,0
0,0,0,1,1,0,4.59512,0
1,1,1,0,0,0,5.2983174,0
1,0,0,1,1,0,5.3936276,0
0,0,0,0,0,1,5.521461,0
0,0,0,0,0,0,4.4998097,1
0,1,0,1,0,1,4.356709,1
1,0,0,1,0,0,5.2729998,1
0,0,1,1,1,1,4.4426513,
1,0,0,1,0,0,5.2417469,0
1,0,0,1,1,1,4.0073333,
1,0,0,1,1,0,4.8283138,1
1,0,0,0,0,1,4.3820267,0
1,0,0,1,0,1,4.2484951,1
0,0,0,1,0,1,4.0073333,1
1,0,1,0,0,1,4.4998097,0
1,0,0,0,1,0,4.4773369,0
1,0,1,1,1,1,4.0073333,0
0,0,0,1,1,1,3.8066626,1
0,0,1,0,0,1,5.0106354,0
0,0,0,1,0,0,4.4426513,0
1,0,0,1,1,0,5.8998976,1
0,0,0,0,0,1,5.1647859,0
1,0,1,1,1,1,4.0943446,
1,0,0,1,0,0,4.7874918,1
1,0,0,1,1,0,5.2933049,1
